customer_id,country_of_origin,loyalty_tier,past_saf_purchase,adds_paid_options,booking_class,num_passengers,length_of_stay_days,destination_region,flight_distance_km,ticket_price_eur,co2_emission_kg,saf_contribution
6118,USA,Silver,0,1,Premium,3,3,Intercontinental,6913,1866.74,622.17,1
6119,Spain,Silver,0,0,Economy,2,12,Domestic,222,156.45,19.98,0
6120,Germany,Silver,0,1,Economy,2,6,EU,1594,381.08,143.46,0
6121,France,Platinum,0,0,Premium,1,8,Domestic,281,216.01,25.29,0
6122,France,Gold,0,0,Economy,2,5,Domestic,402,144.79,36.18,0
6123,France,Silver,0,1,Business,1,7,Domestic,754,371.39,67.86,0
6124,USA,Silver,0,1,Premium,4,3,Intercontinental,8178,2133.05,736.02,0
6125,USA,Gold,0,0,Economy,3,6,Intercontinental,8145,1368.5,733.05,0
6126,Netherlands,Gold,0,1,Economy,1,11,EU,2529,448.49,227.61,0
6127,UK,Platinum,0,0,Economy,4,4,EU,1979,405.96,178.11,0
6128,Italy,Silver,0,0,Business,4,2,Domestic,400,218.42,36.0,0
6129,France,Platinum,0,1,Premium,4,7,Domestic,561,273.5,50.49,0
6130,Spain,Silver,1,0,Economy,2,10,Domestic,788,235.02,70.92,0
6131,Italy,Gold,0,1,Economy,3,11,Domestic,670,202.71,60.3,0
6132,Netherlands,Platinum,0,1,Economy,3,9,EU,984,260.6,88.56,0
6133,UK,Platinum,1,0,Business,3,5,EU,1511,666.1,135.99,1
6134,France,Silver,0,1,Premium,1,9,Domestic,218,190.64,19.62,0
6135,France,Silver,0,0,Economy,3,12,Domestic,1043,240.46,93.87,0
6136,France,Silver,0,0,Economy,4,6,Domestic,844,193.51,75.96,0
6137,UK,Silver,0,1,Economy,2,4,EU,1294,245.58,116.46,0
6138,USA,Gold,0,1,Business,3,5,Intercontinental,6597,2694.87,593.73,1
6139,Germany,Platinum,0,0,Economy,4,8,EU,3292,610.96,296.28,0
6140,USA,Silver,0,0,Premium,3,6,Intercontinental,5120,1401.85,460.8,0
6141,UK,Silver,0,0,Economy,1,5,EU,1758,328.59,158.22,0
6142,Italy,Silver,0,0,Economy,4,4,Domestic,454,178.67,40.86,0
6143,France,Platinum,1,1,Economy,1,4,Domestic,563,182.75,50.67,1
6144,USA,Platinum,1,0,Premium,2,11,Intercontinental,6357,1732.97,572.13,1
6145,Netherlands,Silver,0,0,Economy,2,7,EU,3192,595.32,287.28,0
6146,France,Silver,0,1,Economy,1,9,Domestic,205,132.78,18.45,0
6147,UK,Gold,0,0,Economy,3,5,EU,2869,508.73,258.21,0
6148,UK,Gold,0,0,Premium,1,2,EU,1481,466.43,133.29,0
6149,Germany,Silver,0,1,Economy,4,5,EU,2618,467.41,235.62,0
6150,USA,Platinum,0,0,Economy,1,13,Intercontinental,7762,1282.14,698.58,0
6151,Germany,Platinum,1,1,Economy,1,6,EU,3281,601.56,295.29,1
6152,UK,Gold,0,0,Premium,2,9,EU,2596,728.63,233.64,0
6153,France,Gold,0,0,Premium,4,14,Domestic,968,293.21,87.12,0
6154,France,Silver,0,0,Economy,2,8,Domestic,251,185.93,22.59,0
6155,France,Gold,0,0,Business,4,3,Domestic,454,236.9,40.86,0
6156,France,Silver,0,0,Economy,2,10,Domestic,941,245.85,84.69,0
6157,Netherlands,Silver,1,0,Economy,2,4,EU,2996,584.6,269.64,0
6158,Netherlands,Silver,0,0,Premium,3,10,EU,2917,841.36,262.53,0
6159,France,Silver,1,0,Economy,2,2,Domestic,604,199.29,54.36,0
6160,USA,Silver,0,0,Business,2,10,Intercontinental,7664,3187.11,689.76,1
6161,France,Gold,0,1,Economy,3,8,Domestic,358,134.51,32.22,0
6162,Italy,Gold,0,1,Economy,4,3,Domestic,368,144.16,33.12,0
6163,Spain,Gold,0,1,Economy,3,11,Domestic,1152,231.25,103.68,0
6164,Italy,Silver,0,1,Economy,1,8,Domestic,846,177.37,76.14,0
6165,Spain,Silver,0,0,Economy,3,2,Domestic,772,192.26,69.48,0
6166,UK,Platinum,0,1,Economy,3,12,EU,1217,313.97,109.53,0
6167,UK,Silver,1,1,Economy,2,4,EU,2451,478.81,220.59,0
6168,USA,Platinum,0,0,Premium,2,8,Intercontinental,7871,2031.69,708.39,1
6169,France,Silver,0,0,Economy,2,4,Domestic,1183,270.1,106.47,0
6170,France,Gold,0,0,Premium,4,3,Domestic,598,201.45,53.82,0
6171,France,Silver,0,0,Economy,2,6,Domestic,540,211.23,48.6,0
6172,Germany,Gold,0,0,Economy,3,4,EU,3264,585.71,293.76,0
6173,France,Platinum,0,1,Economy,4,14,Domestic,799,197.54,71.91,0
6174,USA,Platinum,0,1,Economy,2,10,Intercontinental,5006,877.71,450.54,1
6175,UK,Platinum,0,0,Premium,4,8,EU,2671,814.79,240.39,0
6176,UK,Silver,1,1,Business,2,12,EU,1168,557.52,105.12,1
6177,Germany,Gold,0,0,Economy,1,2,EU,1326,325.44,119.34,0
6178,France,Silver,0,1,Economy,3,2,Domestic,519,159.98,46.71,0
6179,France,Gold,0,1,Economy,3,7,Domestic,736,236.2,66.24,0
6180,Italy,Silver,0,1,Business,3,5,Domestic,655,408.51,58.95,0
6181,Germany,Platinum,0,1,Premium,1,2,EU,2041,625.29,183.69,1
6182,Spain,Platinum,0,0,Economy,3,10,Domestic,682,176.19,61.38,0
6183,France,Silver,0,0,Economy,3,3,Domestic,765,233.76,68.85,0
6184,USA,Silver,0,1,Economy,4,2,Intercontinental,6109,1050.81,549.81,0
6185,France,Silver,0,1,Premium,4,4,Domestic,702,265.87,63.18,0
6186,USA,Gold,0,1,Premium,2,11,Intercontinental,5801,1562.45,522.09,1
6187,Netherlands,Silver,0,1,Business,3,13,EU,2547,1094.05,229.23,1
6188,Spain,Platinum,0,1,Economy,2,13,Domestic,968,240.66,87.12,0
6189,France,Gold,1,1,Economy,4,2,Domestic,962,210.88,86.58,0
6190,France,Gold,0,1,Economy,1,14,Domestic,563,218.0,50.67,0
6191,Germany,Gold,0,0,Economy,4,5,EU,1660,308.67,149.4,0
6192,Germany,Silver,1,0,Economy,2,5,EU,885,188.33,79.65,0
6193,Netherlands,Platinum,1,1,Premium,1,7,EU,1106,379.94,99.54,1
6194,USA,Gold,0,0,Economy,1,13,Intercontinental,5625,952.0,506.25,0
6195,Germany,Platinum,0,1,Economy,1,4,EU,3402,652.13,306.18,0
6196,France,Gold,1,0,Premium,2,14,Domestic,387,167.08,34.83,1
6197,Spain,Gold,0,0,Business,1,10,Domestic,329,259.4,29.61,0
6198,USA,Silver,0,1,Economy,4,7,Intercontinental,6947,1156.46,625.23,0
6199,Spain,Gold,1,0,Premium,4,8,Domestic,503,249.92,45.27,1
6200,France,Gold,0,0,Premium,2,7,Domestic,1123,346.5,101.07,0
6201,Netherlands,Gold,0,0,Economy,4,10,EU,3374,600.75,303.66,0
6202,UK,Gold,0,1,Economy,2,3,EU,1135,255.86,102.15,0
6203,USA,Silver,1,1,Business,2,12,Intercontinental,8320,3447.96,748.8,1
6204,Germany,Platinum,0,1,Business,1,9,EU,826,439.75,74.34,1
6205,France,Platinum,0,0,Economy,2,6,Domestic,911,283.4,81.99,0
6206,USA,Silver,0,1,Economy,4,3,Intercontinental,8555,1347.12,769.95,0
6207,Spain,Platinum,0,0,Premium,2,14,Domestic,857,311.61,77.13,0
6208,Italy,Silver,1,0,Premium,1,8,Domestic,987,366.13,88.83,0
6209,UK,Gold,0,0,Economy,2,13,EU,2971,532.53,267.39,0
6210,France,Silver,0,0,Economy,1,6,Domestic,207,173.37,18.63,0
6211,UK,Platinum,1,0,Business,1,9,EU,655,397.26,58.95,1
6212,France,Silver,0,0,Economy,1,11,Domestic,772,253.09,69.48,0
6213,UK,Silver,0,0,Economy,2,12,EU,3198,590.6,287.82,0
6214,Italy,Silver,0,1,Economy,2,7,Domestic,1179,274.02,106.11,0
6215,Netherlands,Silver,1,0,Economy,3,8,EU,873,217.74,78.57,0
6216,USA,Gold,0,1,Economy,3,12,Intercontinental,6120,979.97,550.8,0
6217,France,Silver,0,1,Economy,3,13,Domestic,1026,298.72,92.34,0
6218,Italy,Gold,0,0,Economy,1,2,Domestic,857,204.91,77.13,0
6219,Italy,Platinum,0,0,Premium,4,3,Domestic,297,204.46,26.73,0
6220,France,Platinum,0,1,Economy,3,10,Domestic,966,196.09,86.94,0
6221,Netherlands,Platinum,1,1,Economy,2,8,EU,1834,363.25,165.06,1
6222,Netherlands,Silver,0,1,Economy,1,8,EU,2177,433.66,195.93,0
6223,France,Silver,0,1,Economy,1,5,Domestic,764,196.04,68.76,0
6224,Italy,Gold,0,0,Economy,2,14,Domestic,232,104.19,20.88,0
6225,France,Silver,0,0,Premium,3,14,Domestic,476,176.15,42.84,0
6226,Germany,Platinum,0,1,Economy,3,5,EU,2067,458.96,186.03,0
6227,France,Silver,1,1,Economy,4,4,Domestic,853,266.59,76.77,0
6228,USA,Platinum,0,1,Premium,2,11,Intercontinental,7848,2043.24,706.32,1
6229,Netherlands,Silver,0,1,Economy,2,5,EU,1026,205.48,92.34,0
6230,Italy,Platinum,0,0,Economy,3,13,Domestic,329,153.41,29.61,0
6231,Germany,Silver,1,1,Premium,4,11,EU,895,305.9,80.55,1
6232,USA,Silver,0,1,Premium,4,7,Intercontinental,5561,1451.83,500.49,0
6233,Germany,Gold,1,0,Premium,2,12,EU,3126,910.53,281.34,1
6234,France,Silver,1,0,Economy,3,4,Domestic,774,199.92,69.66,0
6235,Italy,Gold,1,0,Business,2,11,Domestic,1144,604.89,102.96,1
6236,USA,Gold,1,1,Premium,3,9,Intercontinental,5109,1397.87,459.81,1
6237,Germany,Silver,0,0,Economy,2,2,EU,1461,353.12,131.49,0
6238,Germany,Platinum,1,0,Economy,1,7,EU,1943,403.63,174.87,1
6239,USA,Silver,0,0,Economy,1,14,Intercontinental,8249,1343.52,742.41,0
6240,USA,Gold,1,0,Economy,4,3,Intercontinental,8465,1362.55,761.85,1
6241,USA,Gold,0,0,Economy,1,12,Intercontinental,8315,1305.56,748.35,0
6242,France,Gold,0,1,Economy,2,2,Domestic,796,243.14,71.64,0
6243,UK,Silver,0,1,Economy,3,13,EU,2761,498.13,248.49,0
6244,Netherlands,Silver,1,1,Economy,3,5,EU,2286,412.57,205.74,0
6245,Netherlands,Gold,0,1,Economy,3,13,EU,1148,233.64,103.32,0
6246,Germany,Silver,0,1,Economy,1,14,EU,2207,388.88,198.63,0
6247,France,Silver,1,1,Economy,1,7,Domestic,337,148.09,30.33,0
6248,Netherlands,Gold,0,0,Premium,3,8,EU,3176,927.7,285.84,0
6249,Netherlands,Gold,0,0,Economy,2,12,EU,1482,285.17,133.38,0
6250,France,Silver,0,0,Economy,2,2,Domestic,479,173.32,43.11,0
6251,UK,Silver,0,1,Economy,4,4,EU,776,204.31,69.84,0
6252,France,Silver,0,1,Premium,3,7,Domestic,945,340.24,85.05,0
6253,Italy,Silver,1,1,Economy,3,14,Domestic,441,121.95,39.69,0
6254,France,Silver,0,1,Premium,2,14,Domestic,741,288.76,66.69,0
6255,UK,Silver,0,1,Economy,3,7,EU,2200,435.0,198.0,0
6256,UK,Platinum,0,1,Economy,4,11,EU,2728,546.21,245.52,0
6257,Germany,Gold,1,0,Economy,2,7,EU,2419,432.8,217.71,0
6258,Germany,Silver,0,1,Economy,2,8,EU,612,223.27,55.08,0
6259,USA,Silver,0,1,Economy,1,12,Intercontinental,6720,1133.14,604.8,0
6260,Spain,Gold,0,1,Premium,4,8,Domestic,643,302.2,57.87,0
6261,France,Silver,1,0,Economy,1,13,Domestic,337,191.84,30.33,0
6262,USA,Gold,1,1,Economy,4,11,Intercontinental,6216,1059.01,559.44,1
6263,France,Platinum,0,0,Premium,1,9,Domestic,539,277.28,48.51,0
6264,USA,Gold,0,1,Economy,3,12,Intercontinental,7438,1191.6,669.42,0
6265,USA,Silver,0,1,Economy,2,3,Intercontinental,5830,940.06,524.7,0
6266,UK,Gold,0,0,Economy,3,11,EU,2103,393.49,189.27,0
6267,USA,Platinum,0,0,Economy,3,2,Intercontinental,8609,1425.34,774.81,0
6268,France,Gold,0,1,Economy,4,11,Domestic,436,146.75,39.24,0
6269,Italy,Gold,0,1,Economy,4,14,Domestic,828,256.06,74.52,0
6270,Germany,Silver,1,1,Economy,4,8,EU,1054,245.3,94.86,0
6271,Italy,Silver,0,1,Business,3,13,Domestic,749,429.55,67.41,0
6272,USA,Gold,0,1,Business,2,2,Intercontinental,7357,3077.52,662.13,1
6273,France,Platinum,0,0,Economy,1,3,Domestic,756,231.19,68.04,0
6274,UK,Gold,0,1,Economy,4,2,EU,1087,311.01,97.83,0
6275,Germany,Gold,0,1,Economy,2,13,EU,967,268.08,87.03,0
6276,Germany,Silver,0,1,Economy,2,13,EU,1792,343.31,161.28,0
6277,Spain,Silver,0,0,Premium,4,2,Domestic,372,241.44,33.48,0
6278,Italy,Gold,1,0,Economy,3,4,Domestic,418,181.08,37.62,0
6279,USA,Silver,1,0,Premium,3,5,Intercontinental,8489,2215.82,764.01,1
6280,France,Gold,0,1,Economy,1,6,Domestic,787,217.24,70.83,0
6281,USA,Silver,1,0,Economy,2,6,Intercontinental,8787,1444.66,790.83,0
6282,Germany,Gold,0,0,Economy,1,3,EU,2214,457.42,199.26,0
6283,Netherlands,Platinum,0,0,Premium,3,12,EU,1835,592.86,165.15,0
6284,Netherlands,Silver,0,0,Business,3,4,EU,3408,1437.27,306.72,0
6285,Spain,Silver,0,1,Economy,1,9,Domestic,437,210.36,39.33,0
6286,Germany,Gold,1,1,Economy,1,3,EU,1940,367.15,174.6,1
6287,USA,Platinum,0,1,Business,2,5,Intercontinental,7679,3169.65,691.11,1
6288,UK,Gold,0,0,Economy,1,8,EU,2658,469.84,239.22,0
6289,USA,Silver,0,0,Economy,1,10,Intercontinental,7448,1210.63,670.32,0
6290,UK,Silver,1,1,Economy,2,4,EU,2850,542.49,256.5,0
6291,France,Silver,1,0,Economy,3,4,Domestic,726,208.08,65.34,0
6292,Italy,Silver,0,1,Economy,2,8,Domestic,715,182.1,64.35,0
6293,USA,Platinum,0,0,Economy,3,9,Intercontinental,5856,967.1,527.04,0
6294,Italy,Platinum,0,0,Economy,3,5,Domestic,939,250.3,84.51,0
6295,USA,Silver,0,0,Economy,1,2,Intercontinental,7228,1223.98,650.52,0
6296,USA,Silver,0,1,Economy,4,6,Intercontinental,7478,1214.07,673.02,0
6297,Italy,Silver,0,0,Economy,1,12,Domestic,934,247.59,84.06,0
6298,France,Platinum,0,1,Premium,4,5,Domestic,757,330.34,68.13,0
6299,Netherlands,Gold,0,1,Business,4,12,EU,1012,538.91,91.08,1
6300,Italy,Gold,0,0,Economy,1,9,Domestic,742,179.83,66.78,0
6301,Netherlands,Silver,0,0,Economy,1,14,EU,2976,532.57,267.84,0
6302,UK,Gold,1,1,Economy,1,8,EU,3207,609.92,288.63,1
6303,UK,Silver,0,0,Economy,4,3,EU,2778,539.8,250.02,0
6304,Netherlands,Silver,0,1,Premium,3,7,EU,2395,725.47,215.55,0
6305,Italy,Gold,0,1,Economy,4,5,Domestic,474,137.05,42.66,0
6306,UK,Gold,0,0,Economy,2,8,EU,2560,480.01,230.4,0
6307,Italy,Silver,0,0,Economy,1,10,Domestic,861,248.67,77.49,0
6308,Italy,Silver,1,0,Economy,4,8,Domestic,570,176.09,51.3,0
6309,UK,Silver,0,0,Economy,4,3,EU,1055,264.7,94.95,0
6310,USA,Silver,0,0,Premium,3,9,Intercontinental,5024,1381.97,452.16,0
6311,Italy,Gold,0,1,Business,1,7,Domestic,587,335.16,52.83,1
6312,UK,Platinum,0,1,Economy,2,10,EU,908,247.22,81.72,0
6313,Germany,Silver,1,1,Economy,3,8,EU,2826,508.21,254.34,0
6314,Spain,Silver,0,1,Economy,4,6,Domestic,405,147.26,36.45,0
6315,Spain,Silver,1,0,Economy,4,9,Domestic,204,99.36,18.36,0
6316,USA,Gold,1,0,Economy,2,8,Intercontinental,8377,1405.73,753.93,1
6317,Netherlands,Silver,0,0,Premium,4,2,EU,777,304.95,69.93,0
6318,Germany,Gold,0,0,Economy,4,12,EU,914,206.54,82.26,0
6319,Germany,Silver,0,0,Economy,1,6,EU,1516,293.84,136.44,0
6320,France,Gold,1,0,Economy,3,8,Domestic,1046,229.76,94.14,0
6321,Germany,Platinum,0,1,Economy,2,11,EU,2286,464.68,205.74,0
6322,UK,Platinum,0,1,Economy,1,8,EU,2216,432.28,199.44,0
6323,UK,Platinum,0,0,Economy,1,12,EU,2778,520.26,250.02,0
6324,Italy,Gold,0,1,Premium,3,4,Domestic,424,225.61,38.16,0
6325,France,Platinum,1,1,Economy,1,6,Domestic,505,198.65,45.45,1
6326,France,Silver,0,0,Economy,4,9,Domestic,509,201.01,45.81,0
6327,USA,Silver,0,0,Economy,2,10,Intercontinental,8162,1282.28,734.58,0
6328,UK,Silver,0,1,Economy,1,10,EU,861,262.39,77.49,0
6329,UK,Gold,0,1,Economy,2,11,EU,3456,585.84,311.04,0
6330,France,Platinum,0,1,Economy,2,6,Domestic,637,209.03,57.33,0
6331,France,Silver,0,0,Economy,2,3,Domestic,721,180.7,64.89,0
6332,Netherlands,Gold,0,0,Economy,4,9,EU,2292,476.42,206.28,0
6333,UK,Gold,0,0,Economy,2,8,EU,2066,436.41,185.94,0
6334,UK,Platinum,0,1,Premium,3,5,EU,1797,516.77,161.73,1
6335,Spain,Gold,0,0,Business,2,6,Domestic,661,369.43,59.49,0
6336,Netherlands,Platinum,1,0,Economy,4,13,EU,2019,425.02,181.71,0
6337,France,Silver,1,0,Business,4,11,Domestic,429,238.52,38.61,1
6338,France,Silver,0,0,Premium,3,13,Domestic,356,153.64,32.04,0
6339,UK,Gold,0,0,Economy,3,13,EU,933,227.53,83.97,0
6340,Spain,Silver,1,1,Economy,4,12,Domestic,911,278.51,81.99,0
6341,Spain,Silver,0,0,Economy,4,12,Domestic,504,132.38,45.36,0
6342,Germany,Gold,1,0,Economy,3,11,EU,3391,594.54,305.19,0
6343,Germany,Gold,1,0,Economy,4,3,EU,898,265.33,80.82,0
6344,USA,Gold,0,1,Economy,1,10,Intercontinental,8686,1387.32,781.74,0
6345,UK,Silver,0,0,Economy,2,13,EU,3367,560.56,303.03,0
6346,France,Gold,0,0,Economy,4,7,Domestic,212,145.06,19.08,0
6347,Spain,Silver,0,1,Economy,4,10,Domestic,900,280.79,81.0,0
6348,USA,Silver,1,0,Premium,4,9,Intercontinental,5382,1453.47,484.38,1
6349,Germany,Gold,1,0,Business,1,2,EU,774,441.04,69.66,1
6350,Netherlands,Silver,0,1,Premium,2,14,EU,3050,813.92,274.5,0
6351,France,Silver,0,0,Economy,3,10,Domestic,842,242.35,75.78,0
6352,UK,Gold,0,0,Economy,1,10,EU,2255,403.35,202.95,0
6353,France,Silver,0,1,Economy,1,5,Domestic,655,218.11,58.95,0
6354,Germany,Platinum,0,1,Business,3,2,EU,1279,618.61,115.11,1
6355,USA,Gold,1,1,Premium,3,5,Intercontinental,5267,1388.92,474.03,1
6356,USA,Platinum,0,0,Economy,4,7,Intercontinental,7718,1266.2,694.62,0
6357,UK,Silver,0,0,Economy,3,5,EU,1274,308.72,114.66,0
6358,UK,Gold,0,1,Premium,1,10,EU,939,374.96,84.51,1
6359,USA,Silver,0,0,Premium,4,5,Intercontinental,6857,1853.13,617.13,0
6360,Germany,Platinum,0,0,Business,3,11,EU,1650,803.64,148.5,1
6361,France,Silver,0,1,Economy,1,9,Domestic,458,202.82,41.22,0
6362,UK,Silver,0,0,Economy,2,3,EU,2540,485.08,228.6,0
6363,Spain,Platinum,1,1,Economy,3,13,Domestic,1082,297.21,97.38,1
6364,UK,Silver,0,0,Business,1,8,EU,3211,1406.62,288.99,0
6365,UK,Silver,0,0,Economy,4,9,EU,2782,541.09,250.38,0
6366,Germany,Silver,1,1,Economy,3,7,EU,2104,381.05,189.36,0
6367,Italy,Gold,1,0,Economy,3,11,Domestic,1012,219.76,91.08,0
6368,France,Silver,0,1,Premium,4,14,Domestic,1013,321.28,91.17,0
6369,UK,Silver,0,0,Economy,4,7,EU,3448,588.12,310.32,0
6370,USA,Silver,1,0,Economy,1,9,Intercontinental,8875,1423.05,798.75,0
6371,Germany,Gold,0,0,Premium,4,4,EU,1640,491.54,147.6,0
6372,Italy,Gold,0,0,Economy,1,3,Domestic,589,143.26,53.01,0
6373,USA,Silver,0,1,Economy,1,10,Intercontinental,5627,966.46,506.43,0
6374,USA,Silver,0,1,Premium,4,9,Intercontinental,8988,2337.32,808.92,0
6375,Spain,Silver,0,1,Economy,3,11,Domestic,1005,208.55,90.45,0
6376,France,Silver,0,1,Business,4,6,Domestic,617,375.71,55.53,0
6377,Netherlands,Silver,1,1,Business,4,14,EU,1684,725.55,151.56,1
6378,USA,Silver,1,0,Economy,2,6,Intercontinental,8385,1363.74,754.65,0
6379,USA,Gold,1,0,Business,2,7,Intercontinental,8055,3347.72,724.95,1
6380,USA,Platinum,0,1,Economy,4,7,Intercontinental,8659,1386.11,779.31,0
6381,Germany,Silver,0,0,Economy,3,3,EU,2403,467.86,216.27,0
6382,UK,Gold,1,0,Economy,3,8,EU,2793,474.02,251.37,0
6383,France,Gold,0,1,Economy,1,4,Domestic,901,208.85,81.09,0
6384,Spain,Gold,0,0,Premium,4,9,Domestic,695,290.11,62.55,0
6385,UK,Platinum,0,0,Premium,4,10,EU,1629,536.29,146.61,0
6386,Germany,Silver,0,0,Economy,2,4,EU,1462,280.73,131.58,0
6387,Germany,Silver,0,1,Economy,2,7,EU,1873,427.57,168.57,0
6388,Netherlands,Gold,0,0,Economy,2,9,EU,1031,244.1,92.79,0
6389,Spain,Silver,1,0,Premium,1,7,Domestic,543,278.21,48.87,0
6390,Germany,Silver,0,0,Economy,4,11,EU,1217,286.52,109.53,0
6391,France,Silver,1,0,Economy,2,4,Domestic,978,261.11,88.02,0
6392,UK,Silver,1,0,Premium,4,5,EU,2040,577.59,183.6,0
6393,Netherlands,Gold,0,1,Business,1,10,EU,1132,591.27,101.88,1
6394,Germany,Silver,0,0,Economy,3,13,EU,2647,455.8,238.23,0
6395,USA,Silver,0,1,Premium,1,13,Intercontinental,5486,1520.24,493.74,1
6396,Spain,Silver,0,1,Economy,4,12,Domestic,1119,257.05,100.71,0
6397,UK,Silver,0,0,Economy,4,13,EU,654,164.54,58.86,0
6398,Italy,Platinum,0,0,Premium,4,2,Domestic,376,204.57,33.84,0
6399,UK,Silver,0,0,Premium,3,5,EU,2371,729.32,213.39,0
6400,USA,Platinum,0,1,Economy,4,11,Intercontinental,7931,1279.36,713.79,0
6401,Germany,Gold,0,0,Economy,2,2,EU,3115,518.11,280.35,0
6402,USA,Gold,0,0,Premium,3,9,Intercontinental,7542,2022.73,678.78,1
6403,Spain,Silver,0,0,Economy,3,8,Domestic,720,216.13,64.8,0
6404,USA,Silver,0,0,Economy,3,8,Intercontinental,6886,1092.19,619.74,0
6405,France,Platinum,0,0,Economy,1,3,Domestic,1187,318.65,106.83,0
6406,USA,Platinum,1,1,Economy,1,11,Intercontinental,6141,1048.47,552.69,1
6407,Italy,Silver,0,0,Economy,1,7,Domestic,1005,254.01,90.45,0
6408,Italy,Silver,0,0,Economy,3,9,Domestic,588,182.88,52.92,0
6409,UK,Silver,0,1,Economy,3,9,EU,2041,426.74,183.69,0
6410,USA,Platinum,0,1,Economy,4,6,Intercontinental,5201,866.37,468.09,0
6411,France,Silver,0,0,Economy,3,9,Domestic,1063,274.94,95.67,0
6412,Italy,Gold,0,0,Premium,2,14,Domestic,1068,332.09,96.12,0
6413,USA,Gold,1,0,Economy,1,3,Intercontinental,8006,1265.14,720.54,1
6414,Italy,Gold,0,0,Economy,4,5,Domestic,344,132.71,30.96,0
6415,France,Gold,0,0,Business,2,11,Domestic,380,290.58,34.2,0
6416,UK,Silver,0,0,Premium,2,3,EU,2683,805.78,241.47,0
6417,Italy,Platinum,0,0,Economy,2,6,Domestic,235,134.46,21.15,0
6418,USA,Gold,1,1,Economy,3,12,Intercontinental,6420,1071.55,577.8,1
6419,Netherlands,Gold,0,0,Economy,1,4,EU,1131,282.41,101.79,0
6420,UK,Silver,1,0,Business,2,7,EU,1853,828.52,166.77,1
6421,USA,Gold,0,1,Economy,4,8,Intercontinental,6234,1055.23,561.06,0
6422,UK,Silver,0,1,Economy,1,7,EU,1069,271.16,96.21,0
6423,France,Silver,0,0,Economy,1,12,Domestic,983,232.89,88.47,0
6424,Spain,Gold,0,0,Business,3,3,Domestic,205,160.39,18.45,0
6425,UK,Gold,1,1,Economy,2,3,EU,1058,306.78,95.22,1
6426,France,Gold,0,0,Economy,4,5,Domestic,593,167.38,53.37,0
6427,USA,Silver,0,1,Premium,3,8,Intercontinental,7206,1868.91,648.54,1
6428,Netherlands,Gold,1,1,Economy,1,9,EU,1769,398.81,159.21,1
6429,Spain,Silver,0,0,Economy,2,6,Domestic,551,213.73,49.59,0
6430,Germany,Gold,0,1,Economy,1,11,EU,2304,419.48,207.36,0
6431,Netherlands,Silver,0,1,Economy,1,2,EU,1473,355.82,132.57,0
6432,USA,Gold,0,1,Economy,3,10,Intercontinental,8118,1358.87,730.62,0
6433,USA,Platinum,0,0,Economy,4,14,Intercontinental,6559,1067.02,590.31,0
6434,UK,Silver,0,1,Premium,2,9,EU,709,260.11,63.81,0
6435,Netherlands,Silver,1,1,Business,3,2,EU,1086,497.49,97.74,1
6436,Germany,Gold,0,1,Economy,4,10,EU,816,233.48,73.44,0
6437,Germany,Gold,1,1,Economy,3,6,EU,2751,532.05,247.59,1
6438,France,Gold,0,0,Premium,4,9,Domestic,928,289.34,83.52,0
6439,France,Gold,0,0,Premium,1,11,Domestic,879,290.64,79.11,0
6440,UK,Silver,0,0,Economy,2,11,EU,2180,404.04,196.2,0
6441,Spain,Silver,1,0,Economy,2,13,Domestic,538,175.31,48.42,0
6442,France,Silver,0,0,Business,2,3,Domestic,913,497.57,82.17,0
6443,Netherlands,Silver,0,0,Economy,3,8,EU,1906,358.32,171.54,0
6444,France,Gold,0,0,Economy,3,10,Domestic,733,240.71,65.97,0
6445,Germany,Silver,1,1,Premium,4,8,EU,3413,992.23,307.17,1
6446,UK,Platinum,1,1,Economy,3,10,EU,1543,301.5,138.87,1
6447,USA,Platinum,0,1,Economy,1,5,Intercontinental,6570,1134.79,591.3,1
6448,UK,Platinum,0,0,Economy,4,6,EU,2045,408.43,184.05,0
6449,France,Platinum,0,0,Premium,3,8,Domestic,929,337.43,83.61,0
6450,Germany,Silver,1,0,Premium,2,2,EU,3459,976.36,311.31,1
6451,USA,Platinum,0,1,Economy,1,3,Intercontinental,7552,1263.08,679.68,1
6452,USA,Silver,0,1,Economy,2,3,Intercontinental,6277,1056.88,564.93,0
6453,UK,Silver,1,0,Economy,4,11,EU,1500,348.49,135.0,0
6454,Italy,Gold,0,1,Premium,4,10,Domestic,439,203.72,39.51,0
6455,USA,Silver,0,1,Economy,3,4,Intercontinental,5240,895.0,471.6,0
6456,France,Platinum,0,1,Economy,4,10,Domestic,401,134.86,36.09,0
6457,Germany,Gold,0,0,Economy,4,2,EU,2101,401.47,189.09,0
6458,UK,Gold,0,0,Economy,2,12,EU,1025,266.91,92.25,0
6459,France,Silver,0,0,Premium,4,4,Domestic,553,192.35,49.77,0
6460,Italy,Gold,0,0,Economy,1,11,Domestic,566,192.76,50.94,0
6461,Spain,Silver,0,0,Premium,3,3,Domestic,768,297.07,69.12,0
6462,Germany,Platinum,0,0,Economy,4,3,EU,2732,478.47,245.88,0
6463,USA,Silver,1,0,Economy,1,2,Intercontinental,8228,1377.55,740.52,0
6464,Spain,Gold,0,0,Business,3,7,Domestic,536,272.77,48.24,0
6465,USA,Silver,0,0,Economy,1,6,Intercontinental,6214,987.25,559.26,0
6466,France,Silver,0,0,Economy,1,13,Domestic,1131,305.77,101.79,0
